engagement_id,customer_id,email_opens,email_clicks,website_visits,loyalty_points_earned,last_engagement_date
95183,45186,5,3,7,3752,2024-04-15
95184,150807,16,9,22,4957,2024-11-29
95185,130850,8,5,29,3598,2024-12-23
95186,64597,17,0,22,1382,2024-11-27
95187,39958,0,4,18,3050,2024-01-25
95188,10410,12,2,38,1132,2024-06-14
95189,161631,18,9,21,2182,2024-05-01
95190,125684,7,7,42,2608,2024-01-30
95191,72266,6,1,32,4351,2024-08-14
95192,92505,0,5,45,598,2024-09-04
95193,9820,7,2,49,1275,2024-11-16
95194,190924,4,5,4,3007,2024-09-16
95195,19430,14,8,30,1809,2024-03-04
95196,11401,18,0,29,4329,2024-03-09
95197,33945,17,7,2,2517,2024-05-22
95198,152731,11,0,4,1886,2024-04-16
95199,137688,10,0,29,2114,2024-03-22
95200,144157,4,5,16,2809,2024-10-31
95201,112122,16,1,37,2213,2024-06-30
95202,150631,0,2,48,4917,2024-02-11
95203,175373,10,4,28,2312,2024-02-21
95204,58595,6,7,28,2209,2024-04-27
95205,83176,0,6,30,168,2024-09-27
95206,49995,11,7,42,3208,2024-12-09
95207,176307,1,5,46,4722,2024-10-08
95208,96721,11,0,41,3246,2024-11-22
95209,107864,2,8,11,2139,2024-06-28
95210,20232,1,0,1,292,2024-02-08
95211,101212,8,5,32,2926,2024-10-17
95212,138146,14,5,17,3830,2024-08-30
95213,169801,18,4,20,2613,2024-07-05
95214,109835,15,0,3,1145,2024-07-30
95215,132328,18,9,47,3335,2024-04-05
95216,81761,10,3,20,1389,2024-06-22
95217,180036,0,1,41,3863,2024-10-13
95218,19231,7,4,16,4007,2024-06-22
95219,178356,16,9,10,4602,2024-11-05
95220,128260,18,2,39,1664,2024-03-03
95221,99479,16,3,22,1733,2024-01-11
95222,2196,16,6,35,4648,2024-06-28
95223,170020,16,4,3,3696,2024-11-17
95224,54082,1,6,26,3098,2024-04-22
95225,22626,1,9,47,1920,2024-10-03
95226,160372,12,6,24,2506,2024-11-24
95227,166710,9,2,23,2812,2024-12-27
95228,24019,12,0,31,1111,2024-10-31
95229,197754,19,3,9,3738,2024-05-17
95230,187796,18,0,14,4149,2024-06-21
95231,147718,3,0,36,1409,2024-07-19
95232,144217,14,6,21,3092,2024-02-07
95233,94562,14,3,19,3529,2024-11-04
95234,186707,13,7,24,3968,2024-02-29
95235,157261,3,7,38,4664,2024-06-23
95236,172693,5,7,16,3804,2024-03-08
95237,49348,5,6,45,1845,2024-12-10
95238,196952,15,6,25,3323,2024-10-13
95239,78795,2,8,11,2648,2024-02-24
95240,36611,14,6,49,4908,2024-02-29
95241,73694,6,3,13,1919,2024-12-15
95242,167696,3,0,1,3743,2024-05-29
95243,105598,16,4,26,4755,2024-04-22
95244,30152,9,2,1,431,2024-12-05
95245,71328,8,9,47,3396,2024-11-27
95246,51190,8,1,13,3083,2024-06-18
95247,13746,18,0,42,3990,2024-09-03
95248,191222,2,2,23,4862,2024-06-02
95249,172763,14,1,44,3254,2024-08-07
95250,73544,5,4,49,3323,2024-03-10
95251,24980,17,2,6,3068,2024-12-07
95252,158657,17,9,14,3985,2024-08-04
95253,69191,7,9,19,1213,2024-07-13
95254,19340,13,2,7,4543,2024-09-30
95255,39793,4,4,16,1202,2024-06-10
95256,25750,4,5,25,4250,2024-12-04
95257,102248,11,6,2,4637,2024-11-20
95258,31162,0,9,43,4299,2024-10-02
95259,183134,14,9,28,3576,2024-07-22
95260,187194,12,0,1,594,2024-06-20
95261,86215,8,3,45,395,2024-10-06
95262,115054,16,0,24,1493,2024-05-27
95263,136839,3,9,11,4952,2024-08-09
95264,105462,5,4,30,758,2024-10-23
95265,183937,7,5,26,956,2024-02-14
95266,62470,12,4,18,4810,2024-12-18
95267,164791,3,3,0,3472,2024-09-28
95268,154573,14,4,37,631,2024-07-10
95269,36439,16,3,45,1531,2024-03-09
95270,187321,15,0,32,1360,2024-10-16
95271,143,16,7,3,2493,2024-10-09
95272,183217,17,9,30,1943,2024-08-09
95273,180683,15,0,43,1875,2024-04-09
95274,91896,16,9,5,3832,2024-11-23
95275,171496,6,3,15,840,2024-01-18
95276,109730,12,0,46,1956,2024-07-18
95277,176651,19,3,48,4749,2024-06-23
95278,121193,4,4,21,4779,2024-07-31
95279,70257,12,7,23,1839,2024-04-30
95280,178047,4,8,34,341,2024-03-22
95281,156601,4,7,30,1851,2024-03-10
95282,182479,0,2,3,3892,2024-07-02
95283,86012,10,4,10,758,2024-03-29
95284,37739,7,2,13,1966,2024-11-27
95285,72317,9,8,15,4237,2024-07-15
95286,145674,12,3,27,2515,2024-07-28
95287,83966,18,3,34,2085,2024-11-06
95288,90467,0,8,7,2447,2024-11-01
95289,132783,14,6,22,1034,2024-08-23
95290,70100,11,3,18,1339,2024-06-03
95291,64213,13,3,9,1984,2024-03-17
95292,175739,18,9,24,4085,2024-09-16
95293,166526,9,7,20,155,2024-05-20
95294,90604,17,1,7,2279,2024-02-16
95295,168828,10,7,35,313,2024-04-17
95296,44849,9,0,23,742,2024-11-13
95297,51860,16,4,27,1638,2024-11-16
95298,7645,2,0,8,1653,2024-09-09
95299,47989,10,3,40,4946,2024-10-09
95300,159499,5,2,27,3276,2024-10-27
95301,182322,17,4,34,3827,2024-04-19
95302,9606,10,0,29,1506,2024-07-12
95303,191999,13,6,22,2836,2024-11-29
95304,26570,12,1,22,642,2024-04-28
95305,132646,10,9,0,3541,2024-12-13
95306,152478,17,8,35,439,2024-05-29
95307,97890,8,1,14,3496,2024-03-24
95308,25684,16,3,21,1520,2024-11-26
95309,166664,10,0,46,3420,2024-11-18
95310,85247,5,1,31,1661,2024-05-29
95311,38880,16,0,21,2550,2024-10-06
95312,38637,4,6,46,1588,2024-07-20
95313,20330,1,3,40,143,2024-04-18
95314,52778,11,6,13,595,2024-02-02
95315,109085,4,3,28,25,2024-06-25
95316,112626,7,5,3,1267,2024-11-12
95317,144138,4,5,41,1626,2024-10-30
95318,7756,16,9,44,2320,2024-08-30
95319,187039,5,0,29,977,2024-01-04
95320,149592,8,8,20,3779,2024-05-01
95321,199028,3,5,32,2963,2024-10-09
95322,103497,5,3,45,1874,2024-02-10
95323,188609,8,3,20,941,2024-11-09
95324,136816,3,4,15,2798,2024-06-09
95325,70549,19,5,24,1016,2024-07-29
95326,89351,8,7,0,2984,2024-12-10
95327,189491,2,2,5,765,2024-10-09
95328,10755,11,4,45,4047,2024-03-15
95329,165142,10,5,23,2259,2024-04-21
95330,18812,12,3,18,359,2024-02-09
95331,115329,2,8,49,1684,2024-03-23
95332,171868,17,8,12,3406,2024-12-21
95333,176566,12,1,39,1093,2024-06-25
95334,141426,2,8,39,1107,2024-03-18
95335,192488,16,7,19,104,2024-10-28
95336,165025,7,4,1,4063,2024-11-09
95337,42326,19,1,42,1996,2024-06-29
95338,150643,19,1,5,3926,2024-03-23
95339,111222,12,4,7,1140,2024-01-23
95340,122553,2,1,32,4793,2024-03-12
95341,53351,9,9,16,3912,2024-09-14
95342,149993,4,3,30,217,2024-02-24
95343,77655,18,6,39,3496,2024-06-27
95344,105776,13,4,45,4247,2024-05-09
95345,14734,14,8,2,551,2024-02-19
95346,31086,17,4,41,3338,2024-02-10
95347,158349,1,8,19,4733,2024-10-18
95348,24921,13,9,45,4571,2024-10-23
95349,140070,9,6,38,281,2024-04-12
95350,25269,18,7,34,842,2024-07-02
95351,173895,5,1,28,2558,2024-05-14
95352,96684,15,2,35,1847,2024-03-15
95353,85134,19,7,2,734,2024-11-10
95354,195234,3,3,28,181,2024-03-18
95355,113774,7,6,40,1834,2024-03-25
95356,30628,17,4,41,2414,2024-01-17
95357,86160,8,6,26,588,2024-02-26
95358,65567,14,1,47,4790,2024-06-16
95359,198860,2,3,0,2852,2024-01-12
95360,179054,1,4,6,4448,2024-11-23
95361,17519,18,7,7,190,2024-03-13
95362,187278,17,2,33,2897,2024-07-30
95363,59873,13,1,3,3404,2024-11-04
95364,14926,11,7,22,1783,2024-03-03
95365,93062,18,1,45,823,2024-03-06
95366,137204,3,5,17,3762,2024-03-08
95367,83037,19,2,32,668,2024-05-06
95368,119097,19,4,47,2978,2024-10-12
95369,100390,15,3,17,3858,2024-05-22
95370,8046,3,2,29,555,2024-11-22
95371,76822,3,1,49,4841,2024-01-25
95372,2452,13,1,43,1182,2024-03-16
95373,199113,16,0,38,3443,2024-07-02
95374,44075,11,1,14,2047,2024-07-10
95375,131431,14,8,12,2251,2024-03-29
95376,179885,6,4,39,1966,2024-12-06
95377,194629,8,4,6,37,2024-11-01
95378,17215,2,0,30,411,2024-11-22
95379,42771,4,4,47,909,2024-02-03
95380,161474,4,7,20,1910,2024-03-11
95381,128389,13,0,5,2513,2024-07-24
95382,71112,14,1,6,950,2024-07-02
95383,83632,18,0,30,4153,2024-12-07
95384,72538,18,3,26,2952,2024-12-27
95385,82820,0,0,24,3195,2024-01-31
95386,123472,11,3,13,451,2024-07-14
95387,4921,12,8,39,1086,2024-01-02
95388,109865,17,6,30,3191,2024-04-07
95389,346,19,4,12,3377,2024-07-15
95390,80836,6,8,40,1762,2024-10-12
95391,161878,7,4,17,607,2024-03-29
95392,112752,5,7,7,2501,2024-05-24
95393,98471,6,3,27,2374,2024-12-15
95394,138320,11,6,38,2245,2024-08-06
95395,136718,11,2,33,3827,2024-03-16
95396,18593,10,7,5,2466,2024-04-15
95397,68234,5,2,13,4953,2024-04-19
95398,32499,16,0,44,3782,2024-11-06
95399,187795,2,2,33,4212,2024-06-11
95400,99671,9,1,6,3079,2024-03-03
95401,143701,3,2,0,2026,2024-04-22
95402,95987,4,2,8,2507,2024-05-16
95403,157599,11,4,49,1275,2024-06-28
95404,83519,10,2,28,4611,2024-11-21
95405,87934,15,0,41,1223,2024-12-28
95406,191787,18,6,14,1579,2024-10-01
95407,128618,16,3,36,1788,2024-06-01
95408,60723,0,2,1,3980,2024-04-02
95409,122721,4,7,43,3395,2024-07-06
95410,40526,5,2,9,4291,2024-11-15
95411,131063,12,9,16,1634,2024-07-05
95412,161454,8,3,45,3413,2024-05-10
95413,191785,19,0,5,906,2024-05-26
95414,159689,4,3,8,1411,2024-10-10
95415,182660,9,3,26,4688,2024-04-26
95416,67541,6,5,4,120,2024-11-26
95417,194432,15,6,4,4307,2024-11-22
95418,52851,7,3,23,3526,2024-05-29
95419,42676,12,4,49,3382,2024-10-01
95420,143815,14,1,45,3225,2024-12-02
95421,45813,0,8,22,4490,2024-07-07
95422,15606,18,9,28,841,2024-01-24
95423,170558,14,8,1,180,2024-05-31
95424,183760,6,0,25,3536,2024-12-08
95425,43831,17,8,49,21,2024-09-04
95426,181204,13,7,32,2174,2024-12-22
95427,140469,4,2,28,2028,2024-10-27
95428,48617,17,4,21,4151,2024-10-11
95429,141463,13,8,35,3088,2024-07-07
95430,9100,16,2,45,3073,2024-03-30
95431,111682,0,3,30,4317,2024-08-01
95432,123767,10,3,49,72,2024-09-25
95433,105272,0,4,22,2672,2024-10-19
95434,107345,11,6,47,3412,2024-01-06
95435,93394,9,7,46,4342,2024-03-12
95436,24794,4,4,32,265,2024-07-28
95437,54165,17,5,39,2359,2024-01-03
95438,96217,18,7,49,4381,2024-06-26
95439,100988,17,0,5,3835,2024-03-09
95440,188122,14,7,16,502,2024-02-15
95441,28680,5,5,2,2160,2024-03-29
95442,55180,2,3,15,4428,2024-05-10
95443,117627,19,7,3,4549,2024-11-07
95444,25679,16,9,24,4611,2024-02-12
95445,41675,12,3,36,2023,2024-04-29
95446,69468,9,2,39,4829,2024-02-08
95447,54715,9,3,22,1075,2024-09-07
95448,3113,18,8,10,3476,2024-08-04
95449,131711,2,8,2,1141,2024-03-02
95450,157113,8,5,48,464,2024-10-18
95451,102884,1,1,41,2767,2024-08-30
95452,130893,16,2,16,4803,2024-08-15
95453,63071,13,6,26,781,2024-08-31
95454,72011,2,0,36,956,2024-07-09
95455,67934,14,5,27,2316,2024-04-29
95456,176412,9,1,23,4328,2024-12-09
95457,106425,19,2,15,4762,2024-04-15
95458,164373,9,4,11,4420,2024-03-18
95459,88254,6,3,38,1734,2024-01-19
95460,48734,18,0,12,725,2024-03-08
95461,179508,5,8,25,3618,2024-03-24
95462,89111,2,7,5,472,2024-02-09
95463,70205,1,5,40,4858,2024-08-18
95464,101599,9,5,34,4134,2024-02-08
95465,197483,2,5,41,183,2024-08-21
95466,69640,12,9,40,2529,2024-10-24
95467,172647,4,0,17,3527,2024-04-06
95468,164020,5,2,25,693,2024-10-21
95469,101583,7,8,18,4078,2024-10-14
95470,44563,2,5,3,2256,2024-11-19
95471,162917,19,1,31,3448,2024-10-06
95472,6918,2,4,6,2136,2024-06-15
95473,192023,2,2,13,3062,2024-12-18
95474,8141,5,8,48,2803,2024-11-08
95475,177269,9,6,46,3253,2024-12-16
95476,136713,16,4,10,137,2024-04-26
95477,161714,1,7,24,4931,2024-07-07
95478,101192,6,3,18,2580,2024-08-05
95479,161833,16,2,6,1121,2024-09-07
95480,109836,2,3,22,165,2024-10-19
95481,4939,1,3,6,4605,2024-07-30
95482,160603,15,5,22,3186,2024-09-21
95483,152501,15,4,3,1555,2024-01-09
95484,86937,11,9,2,3993,2024-11-14
95485,30683,12,2,31,2232,2024-03-22
95486,141346,19,8,30,814,2024-05-29
95487,76639,15,4,39,2712,2024-02-26
95488,195659,8,6,14,1937,2024-03-11
95489,73287,7,4,37,974,2024-08-09
95490,96484,18,2,10,4003,2024-06-26
95491,29600,0,7,24,326,2024-12-25
95492,180366,8,0,1,780,2024-11-30
95493,152404,12,6,46,1304,2024-03-03
95494,37088,10,8,18,1977,2024-06-01
95495,186216,1,6,0,2832,2024-09-26
95496,64726,7,2,1,383,2024-04-04
95497,169470,19,5,26,1946,2024-09-07
95498,216,14,8,34,654,2024-03-15
95499,57976,1,2,2,2683,2024-09-24
95500,125296,4,6,28,3103,2024-06-19
95501,127951,2,8,38,4178,2024-12-02
95502,42469,11,5,6,1091,2024-09-10
95503,108867,9,0,9,2690,2024-07-18
95504,186820,9,4,41,4685,2024-04-30
95505,71359,9,6,22,3714,2024-05-19
95506,116069,16,8,18,4365,2024-12-24
95507,65985,8,4,11,597,2024-05-04
95508,176417,19,9,15,1787,2024-01-04
95509,102120,16,2,28,2479,2024-10-04
95510,58759,4,4,30,107,2024-11-13
95511,116625,15,1,4,3860,2024-12-03
95512,64869,2,0,19,3261,2024-11-21
95513,13932,19,9,12,4621,2024-07-23
95514,53714,15,1,22,392,2024-06-19
95515,24141,15,8,1,4590,2024-11-30
95516,52537,17,8,12,2994,2024-11-20
95517,49798,5,3,25,680,2024-05-31
95518,161152,15,0,10,1424,2024-09-05
95519,45106,9,6,35,3315,2024-01-28
95520,77290,12,1,15,3043,2024-03-13
95521,167643,13,3,37,3929,2024-09-20
95522,62693,6,3,20,3317,2024-10-20
95523,144707,6,3,29,361,2024-05-03
95524,52066,9,8,36,4240,2024-04-21
95525,42039,3,9,15,2093,2024-05-15
95526,189175,17,0,29,744,2024-09-06
95527,82726,10,3,2,653,2024-05-07
95528,180502,8,7,26,1258,2024-04-09
95529,89422,10,2,39,2979,2024-04-08
95530,158777,17,4,32,2961,2024-08-18
95531,122439,2,3,3,866,2024-07-23
95532,174145,11,4,43,1479,2024-08-14
95533,22128,17,9,36,2597,2024-03-17
95534,165685,16,6,37,2564,2024-09-23
95535,131753,5,3,29,1294,2024-03-08
95536,191704,8,8,21,3263,2024-01-27
95537,23537,14,8,31,384,2024-02-20
95538,5394,12,9,14,4133,2024-06-19
95539,54426,3,2,25,2989,2024-03-17
95540,185555,12,2,22,2670,2024-04-05
95541,9261,10,0,4,3029,2024-10-29
95542,154597,11,6,40,3408,2024-04-26
95543,122782,4,9,22,1165,2024-01-31
95544,105165,12,5,23,646,2024-09-14
95545,147028,4,7,6,463,2024-05-29
95546,79772,6,8,24,1910,2024-09-11
95547,59220,4,6,41,525,2024-01-05
95548,106492,19,1,0,373,2024-05-02
95549,182571,6,9,16,1027,2024-11-22
95550,143999,19,5,47,3854,2024-09-02
95551,96874,3,5,42,582,2024-09-26
95552,163215,0,3,21,2406,2024-10-31
95553,180820,9,8,37,1868,2024-09-06
95554,93488,9,4,38,1769,2024-12-07
95555,119801,16,9,4,2678,2024-02-17
95556,74742,0,3,49,4805,2024-03-31
95557,193756,7,6,2,384,2024-08-05
95558,40072,11,6,1,3468,2024-09-12
95559,190219,1,0,29,2196,2024-11-24
95560,92746,14,1,29,3224,2024-09-07
95561,138791,15,6,13,3053,2024-06-12
95562,35928,17,8,14,2628,2024-08-22
95563,104427,15,0,31,1025,2024-06-06
95564,137655,4,5,12,177,2024-05-14
95565,189039,7,1,21,331,2024-07-17
95566,30496,2,4,4,4801,2024-12-07
95567,142202,3,7,38,2267,2024-10-06
95568,39770,16,8,9,71,2024-05-12
95569,74121,14,1,27,2438,2024-06-28
95570,21342,9,1,44,1485,2024-09-16
95571,1094,0,2,7,305,2024-04-28
95572,186606,4,4,16,3223,2024-01-19
95573,14063,18,7,26,1517,2024-08-20
95574,76333,13,4,26,1249,2024-09-01
95575,147289,2,3,14,3340,2024-05-11
95576,109503,14,4,43,4586,2024-03-12
95577,99879,16,2,39,136,2024-12-24
95578,194917,16,3,2,1965,2024-03-03
95579,114419,10,6,40,3114,2024-12-25
95580,89638,19,4,22,4339,2024-09-17
95581,170343,17,5,17,2017,2024-12-05
95582,61404,4,0,28,3433,2024-02-14
95583,178287,5,7,28,4143,2024-10-17
95584,160348,18,1,16,1791,2024-02-29
95585,182986,19,7,13,3817,2024-12-06
95586,38902,9,6,27,2051,2024-06-22
95587,55418,12,6,47,2073,2024-09-27
95588,127970,14,0,33,4768,2024-11-15
95589,33892,1,0,24,631,2024-05-23
95590,178562,14,1,24,961,2024-04-05
95591,3379,4,8,42,4949,2024-04-26
95592,88890,7,9,24,1714,2024-03-05
95593,168791,0,1,25,3254,2024-11-16
95594,39659,8,4,20,261,2024-07-05
95595,108937,2,8,8,1627,2024-01-15
95596,106184,4,8,45,2547,2024-10-18
95597,96318,14,5,45,3327,2024-09-13
95598,64682,11,6,14,531,2024-06-22
95599,11450,9,2,32,3609,2024-08-21
95600,8180,2,8,7,1037,2024-09-22
95601,86328,11,9,45,2275,2024-03-13
95602,75038,14,0,13,4106,2024-12-02
95603,127057,0,3,35,1215,2024-05-02
95604,121755,2,2,5,2066,2024-06-06
95605,163243,6,6,17,3931,2024-07-10
95606,12432,10,9,17,1390,2024-07-31
95607,128662,16,2,28,4985,2024-03-30
95608,160893,10,5,45,2005,2024-08-07
95609,57756,12,5,25,1027,2024-12-13
95610,197077,5,5,16,3687,2024-09-16
95611,189581,9,8,35,3399,2024-11-26
95612,4881,16,8,30,4616,2024-07-26
95613,16661,1,6,8,3151,2024-11-21
95614,39736,10,9,40,4805,2024-12-25
95615,128305,10,9,7,1428,2024-10-24
95616,149822,16,6,41,1969,2024-12-27
95617,65077,19,2,36,884,2024-03-17
95618,35972,2,6,14,4737,2024-12-02
95619,16285,6,8,3,1146,2024-05-11
95620,14936,13,6,2,1475,2024-01-19
95621,103252,10,9,38,2709,2024-08-07
95622,177442,14,7,10,478,2024-05-22
95623,16129,7,6,43,1783,2024-05-28
95624,131734,9,7,27,2976,2024-02-16
95625,97267,9,9,22,4327,2024-08-11
95626,10286,7,6,45,2060,2024-02-19
95627,62759,13,4,35,1012,2024-03-17
95628,134624,17,5,36,2271,2024-02-02
95629,46218,16,1,32,2930,2024-07-10
95630,22737,19,0,28,2174,2024-01-30
95631,89338,19,3,44,1661,2024-03-12
95632,19691,12,3,14,4504,2024-11-05
95633,134918,2,5,28,2325,2024-01-14
95634,19161,19,7,18,4989,2024-05-07
95635,186570,2,2,6,3381,2024-05-02
95636,80789,8,7,33,2606,2024-09-23
95637,132513,17,0,17,1335,2024-03-26
95638,176683,3,5,17,287,2024-06-18
95639,66436,13,9,15,2341,2024-10-26
95640,165441,9,3,17,1357,2024-08-01
95641,39259,18,1,18,1072,2024-04-25
95642,127508,10,9,0,4065,2024-05-26
95643,64935,7,5,11,3223,2024-06-01
95644,46715,13,2,46,3556,2024-05-30
95645,138956,11,6,1,1541,2024-12-07
95646,90273,7,3,42,700,2024-11-08
95647,58901,10,6,15,3662,2024-05-09
95648,9163,14,0,30,282,2024-04-21
95649,26791,0,0,6,4948,2024-01-06
95650,86382,9,3,22,1238,2024-06-28
95651,70956,6,7,11,4993,2024-03-26
95652,92368,9,5,9,4032,2024-10-30
95653,43422,13,0,20,3429,2024-10-23
95654,54090,4,6,49,1731,2024-02-29
95655,68134,17,5,18,1170,2024-09-23
95656,4123,7,6,6,3139,2024-05-10
95657,168665,0,3,48,4888,2024-12-22
95658,86215,1,0,27,493,2024-06-26
95659,191066,11,7,21,3562,2024-08-19
95660,149381,18,0,12,1394,2024-11-17
95661,108091,6,6,48,4254,2024-10-13
95662,120251,6,7,22,3275,2024-07-08
95663,178990,10,9,2,3629,2024-01-01
95664,84844,11,5,26,4289,2024-12-22
95665,130778,9,7,44,4476,2024-01-25
95666,198879,7,0,22,4404,2024-03-18
95667,110852,16,3,38,1366,2024-04-13
95668,166704,14,4,0,3624,2024-08-17
95669,47847,18,8,49,4800,2024-09-09
95670,6549,5,6,18,961,2024-10-21
95671,89046,16,3,16,4493,2024-03-19
95672,55202,14,8,24,4606,2024-09-26
95673,163540,14,3,8,1670,2024-06-08
95674,139943,3,6,18,2096,2024-10-30
95675,104626,14,2,49,571,2024-08-09
95676,124189,17,5,29,2327,2024-10-30
95677,186639,12,8,29,4032,2024-10-29
95678,72000,16,1,2,3837,2024-01-04
95679,13880,11,1,26,3050,2024-01-02
95680,18324,12,1,36,43,2024-07-24
95681,50983,3,7,48,134,2024-07-11
95682,190030,17,3,22,1662,2024-07-02
95683,142414,4,0,8,4637,2024-12-30
95684,102592,0,6,8,1077,2024-11-12
95685,106185,12,0,45,2931,2024-02-06
95686,146654,3,0,16,1104,2024-12-16
95687,182265,0,4,18,4532,2024-06-08
95688,128032,9,7,20,1185,2024-08-12
95689,92519,15,0,1,4625,2024-12-25
95690,162423,14,9,34,3802,2024-01-24
95691,14414,0,0,20,2574,2024-07-04
95692,56189,13,8,14,2363,2024-11-13
95693,11075,15,0,20,104,2024-08-15
95694,51100,1,7,27,902,2024-05-05
95695,81347,6,1,3,2854,2024-01-08
95696,83696,0,5,0,3673,2024-04-13
95697,109921,6,7,9,3826,2024-11-25
95698,19224,18,0,6,4530,2024-04-03
95699,147311,16,8,30,1206,2024-10-20
95700,199964,4,8,32,3486,2024-02-08
95701,82543,15,5,46,4535,2024-09-19
95702,104599,8,5,12,2894,2024-11-06
95703,168125,0,9,7,4400,2024-07-13
95704,37037,7,3,46,2849,2024-12-03
95705,185418,0,9,47,3737,2024-08-14
95706,158515,14,5,10,2212,2024-06-23
95707,13794,1,4,14,389,2024-03-31
95708,31904,3,1,44,4989,2024-04-17
95709,63031,8,1,24,2374,2024-01-07
95710,59832,0,5,25,3956,2024-10-18
95711,96130,6,4,7,4631,2024-10-09
95712,44322,0,0,47,1451,2024-09-11
95713,41168,4,2,25,2779,2024-06-25
95714,168720,17,8,34,2074,2024-01-27
95715,121455,6,0,4,4371,2024-10-31
95716,69730,19,3,11,1477,2024-10-20
95717,34314,4,2,45,3862,2024-05-24
95718,28553,6,5,23,1400,2024-08-31
95719,37487,15,2,5,2061,2024-09-26
95720,70514,0,7,45,1441,2024-12-14
95721,154082,14,5,12,3564,2024-01-30
95722,174196,13,4,29,1969,2024-02-07
95723,1798,3,7,40,2231,2024-07-06
95724,157730,11,3,37,1317,2024-06-30
95725,23325,6,6,48,2155,2024-06-26
95726,9592,9,4,1,4395,2024-07-24
95727,36438,19,9,5,2335,2024-11-09
95728,85412,16,2,29,4140,2024-12-28
95729,126779,14,2,14,1294,2024-03-13
95730,143536,8,4,20,4846,2024-03-18
95731,118784,0,3,6,610,2024-09-26
95732,118294,2,3,46,517,2024-02-07
95733,113121,8,6,22,806,2024-11-09
95734,91972,13,7,3,2208,2024-04-15
95735,149426,6,3,35,587,2024-05-02
95736,2700,19,1,19,2955,2024-01-02
95737,13158,17,3,20,3449,2024-11-04
95738,8550,19,5,19,816,2024-06-19
95739,28731,19,9,9,4006,2024-07-12
95740,178253,13,6,46,1112,2024-06-05
95741,47646,8,2,45,3673,2024-10-27
95742,159334,13,4,31,3231,2024-06-10
95743,155520,14,4,2,2579,2024-04-09
95744,128640,0,5,0,3961,2024-04-13
95745,54485,17,0,5,1615,2024-06-27
95746,3544,19,2,37,1207,2024-08-31
95747,99773,10,4,27,3267,2024-11-27
95748,31748,2,0,36,4746,2024-05-17
95749,4902,12,5,24,3775,2024-12-07
95750,144312,7,2,31,4496,2024-11-10
95751,175583,2,8,12,193,2024-10-10
95752,142418,5,7,23,4522,2024-02-28
95753,61817,9,1,14,2993,2024-03-13
95754,7210,9,1,22,2018,2024-03-21
95755,117727,0,7,29,4121,2024-03-24
95756,26427,8,4,6,413,2024-08-27
95757,179915,18,4,12,4311,2024-11-29
95758,41294,1,8,41,4387,2024-01-22
95759,134684,19,3,3,4568,2024-01-17
95760,179882,9,2,47,3076,2024-07-11
95761,130090,16,9,46,1184,2024-06-11
95762,193949,12,1,43,1513,2024-07-09
95763,161894,5,7,27,1783,2024-10-02
95764,65783,5,9,31,3241,2024-03-07
95765,188801,15,6,22,572,2024-09-26
95766,152601,10,9,5,2554,2024-04-11
95767,45103,8,1,15,4744,2024-08-05
95768,70774,12,5,29,1275,2024-04-14
95769,174993,1,6,42,1415,2024-09-05
95770,51058,1,7,34,3505,2024-01-11
95771,54584,12,6,17,1368,2024-07-13
95772,48126,1,9,3,837,2024-03-29
95773,197686,4,9,18,591,2024-04-18
95774,71303,3,1,40,1147,2024-08-08
95775,66922,5,0,46,921,2024-02-22
95776,67290,13,8,9,2634,2024-05-11
95777,12816,8,6,42,4588,2024-07-21
95778,178177,7,6,10,4924,2024-06-01
95779,46384,15,2,45,3053,2024-06-05
95780,114360,4,6,22,3102,2024-03-10
95781,23353,15,3,24,3982,2024-07-01
95782,43931,0,5,33,928,2024-09-03
95783,80078,2,3,41,3351,2024-11-11
95784,6183,14,8,4,3372,2024-04-13
95785,7327,17,9,23,3643,2024-09-20
95786,23266,1,7,20,614,2024-11-15
95787,124903,14,5,0,839,2024-05-05
95788,114009,9,9,48,4655,2024-04-01
95789,52193,6,7,44,3405,2024-10-10
95790,171510,7,8,29,450,2024-01-01
95791,37548,3,2,15,619,2024-12-01
95792,161585,12,9,3,599,2024-07-29
95793,184793,13,1,32,3886,2024-04-09
95794,88153,6,4,39,660,2024-07-03
95795,706,10,8,34,4307,2024-10-19
95796,126495,0,2,15,2156,2024-08-21
95797,198309,5,0,21,612,2024-12-21
95798,12626,12,0,42,4853,2024-05-06
95799,46353,10,1,29,2321,2024-04-19
95800,59848,11,8,43,3717,2024-05-09
95801,44732,1,5,1,458,2024-11-04
95802,117097,7,8,23,4439,2024-07-24
95803,115865,4,3,47,994,2024-02-23
95804,48122,7,7,48,1670,2024-05-07
95805,56478,15,5,23,2515,2024-04-18
95806,11985,15,4,32,2537,2024-06-07
95807,84707,15,1,31,2162,2024-06-29
95808,180075,18,5,8,3043,2024-06-04
95809,53763,11,2,6,639,2024-03-16
95810,46122,16,8,41,918,2024-12-24
